Cell,Drug,IC50,IC50_Predict
949164,XMD8-85,4.790654996,2.600239313
753618,HG-5-113-01,0.990718308,0.474349511
1298219,Belinostat,0.771094059,0.861803491
909698,AZD7762,-0.530360025,-0.187323893
1290769,DMOG,8.359240001,8.68799405
907067,Ponatinib,-1.110025154,-0.152641835
906832,Pictilisib,1.733965082,0.858895122
910566,WH-4-023,3.480166914,2.922945969
1503367,QL-XII-47,0.388171878,1.950992801
905948,Daporinad,0.86013339,2.120718007
684681,Doramapimod,3.763178996,4.673983455
910861,KU-55933,3.435908854,3.68517673
909713,HG-5-113-01,1.016272778,2.339621919
949173,AICA Ribonucleotide,9.344844327,9.152892203
1297447,GSK1070916,1.463732998,1.355105898
688007,ZSTK474,2.405280074,1.410774026
1240167,ZSTK474,-0.107881935,0.696132193
907289,TAK-715,2.661991558,4.243650926
946368,HG-5-113-01,1.526258637,1.619917952
924110,PHA-665752,3.2257976,2.732189618
749717,FMK,4.892587933,5.404101546
753620,JQ1,-0.196445954,0.742431392
753584,UNC1215,2.554380668,2.477373733
1240207,ZM447439,3.067553084,1.707360382
1240196,OSI-027,1.433898877,0.261714928
906868,Quizartinib,2.672393154,2.213262611
907319,LFM-A13,3.930702537,3.9585374
924151,Linsitinib,2.81279566,2.155492916
1330935,PF-562271,1.946723099,2.573342302
946370,OSI-027,2.013121856,1.67440959
946356,SN-38,-2.27189778,-2.711718004
753540,FH535,0.279136895,1.240230472
906800,PHA-665752,1.651733644,1.565912311
907300,CI-1040,1.125585333,-0.735626166
1290807,Bicalutamide,0.384844694,2.63666934
1330973,IOX2,0.305261248,0.381113065
1298529,QL-XI-92,4.856894088,5.164427604
949158,Bexarotene,2.721817007,2.813631571
753585,GW-2580,5.84316778,5.913339312
907280,Linifanib,2.253242862,1.690883021
907170,ZSTK474,1.22016076,1.196967743
998184,PD0325901,0.535441846,0.258542742
910905,PI-103,6.036683643,5.723505336
909744,Enzastaurin,5.671592419,6.374972182
724838,Avagacestat,4.448550697,4.331536981
905948,Salubrinal,3.691850259,4.542635459
724870,Linsitinib,0.646346144,1.580551676
907787,Ispinesib Mesylate,-3.71742637,-3.769493242
908440,BMS-509744,1.570614953,2.324110044
908458,BMS-536924,2.083843865,2.8348354
1240179,VX-702,3.10522801,2.912501386
1298347,UNC1215,2.239433021,2.288659135
906846,Lenalidomide,3.940147368,4.221974978
908440,OSI-930,4.475907545,3.489353577
1322224,Dabrafenib,3.532901985,3.768099397
908459,Pictilisib,1.442844446,2.261326606
905978,Palbociclib,0.252868843,0.504064374
949153,YM201636,1.094560477,-0.114426134
687596,Midostaurin,0.423540252,0.610755713
949172,Amuvatinib,3.813926846,2.539202002
1240140,Talazoparib,0.786876997,1.117684591
905961,TW 37,2.73380052,0.247146921
1298219,Palbociclib,1.132221279,1.233711451
1298141,PHA-793887,5.569922316,5.725096833
1240192,Tubastatin A,5.678410138,5.054906132
908143,CP466722,1.927118627,1.856891336
907071,TW 37,-2.11615817,-1.128943924
909704,Trametinib,-0.784241744,-2.132301093
909697,Seliciclib,3.660021547,3.853121543
1290722,CUDC-101,2.223569636,2.236922096
909904,Selisistat,6.359505258,6.034775517
908136,KU-55933,2.142393219,2.752595611
687780,GSK429286A,3.869908041,4.348750891
908124,Temsirolimus,-3.978610639,-3.101020296
908451,CCT007093,2.431802977,3.761022775
910401,I-BET-762,1.830188134,0.879451078
908443,PD173074,1.706505066,2.84530946
724870,Midostaurin,1.509580343,-0.902972724
753585,SN-38,-5.494080412,-4.958739665
1503367,GW-2580,6.191150228,5.976021301
946372,Navitoclax,3.210779214,1.055593979
905955,Nilotinib,2.188394089,2.563920807
1240174,Tipifarnib,0.480724465,-0.074117095
1290798,ZSTK474,0.045434444,2.214742833
1240190,PHA-793887,1.002750335,-0.691179701
909249,CGP-60474,-2.351480612,-2.643420578
910704,AR-42,-1.023212544,-1.024384243
906817,Bosutinib,2.974913909,3.118740382
909707,NPK76-II-72-1,5.886505921,6.343815785
908476,JNK Inhibitor VIII,5.723328967,4.97266536
1240193,PAC-1,1.412838379,1.607163746
1295741,Sorafenib,2.121055761,1.634111359
907795,CP466722,2.783501947,2.099646332
909256,Lenalidomide,3.627663483,3.508195094
946360,FH535,2.571435404,2.581029584
924187,Dasatinib,-2.311526767,-2.02041829
713880,DMOG,6.897321435,6.133458401
749714,BMS-754807,3.109903754,2.330128698
909194,GSK650394,3.602318421,4.239449512
909757,WHI-P97,5.000179172,6.051090634
909758,KIN001-244,2.475060056,3.181872137
906826,CUDC-101,0.298186222,-1.004814775
688006,RO-3306,3.455698784,4.001680257
910568,Temsirolimus,-5.453934354,-4.392491476
1331025,NU7441,4.059227156,3.599539504
910399,PHA-793887,2.901864468,3.86537968
906827,(5Z)-7-Oxozeaenol,0.269007959,0.701782511
1290813,Rucaparib,3.763843451,1.920265536
1240181,Parthenolide,3.806242021,2.651059872
1660034,GW-2580,5.578659706,5.160297425
907795,SN-38,-4.392712122,-3.688234597
906790,BMS-754807,-0.073073005,-0.364603735
907791,YM201636,1.000688193,0.955356444
684055,ZM447439,-0.755293767,0.891574236
1331025,Fedratinib,1.242051519,2.729894364
1331039,QS11,3.397247686,3.120369953
687588,UNC1215,2.976939205,2.620156975
1240169,YM201636,3.063060341,3.399081137
906795,IOX2,0.427388805,0.268246845
1331039,JNK-9L,-0.837389489,-0.804006618
925343,GW-2580,5.625243969,5.718381055
753556,GSK429286A,4.551129665,4.323411724
908130,AT-7519,2.663720858,2.55924752
906836,Belinostat,-1.133417384,-1.186692985
906865,Selumetinib,3.828575545,0.520393369
687452,CP466722,1.801278846,1.882293878
909725,CCT007093,4.190628211,4.170198391
1330931,Amuvatinib,2.809248629,2.80313393
909757,Trametinib,0.904718149,-2.360915126
907789,Idelalisib,1.633698807,1.514276598
905959,Lestauritinib,-1.12614339,-0.022060847
753534,CP466722,2.636737382,3.207932255
909740,NSC-87877,5.661086427,5.143912056
688027,Bicalutamide,2.956944167,2.824101209
1240217,GSK1070916,-1.636472531,0.988034944
907176,Linifanib,1.923652657,2.401807226
910692,XMD8-85,2.630080557,3.693365853
908127,KU-55933,3.775280416,3.232124777
1290798,NSC-87877,5.700967194,4.902404662
907048,T0901317,4.868822332,4.6565524
906856,Tamoxifen,2.076688392,1.977757536
924102,Dabrafenib,1.832872971,2.498141061
909742,Saracatinib,1.669472486,2.08525801
907057,Y-39983,3.264860389,3.59196497
687798,AKT inhibitor VIII,2.268429511,2.858068702
908158,GSK269962A,0.168162589,0.164980947
908474,RO-3306,1.367711984,3.419440705
1480358,SGC0946,2.528039539,2.42296684
907286,KIN001-244,3.658903888,2.756615743
906839,SNX-2112,-0.211342134,-1.468531894
949165,OSI-930,3.626984291,3.709395782
910697,A-770041,0.99335893,0.967178817
753565,XMD14-99,2.754081729,4.030630812
684057,XAV939,4.094363401,3.363975352
753564,PF-4708671,3.578277703,3.611891475
1295740,WZ3105,-3.057983433,-2.378140459
753610,Cabozantinib,1.721454673,1.861839494
909701,Cyclopamine,5.68066265,3.693916822
1290906,CCT007093,5.405674375,4.194681997
906838,Talazoparib,3.103892961,3.44695427
753534,QS11,4.550911046,3.480345493
910900,AKT inhibitor VIII,1.96811951,2.542429825
909977,(5Z)-7-Oxozeaenol,2.25699623,2.055779207
1298141,MK-2206,1.195014665,0.239449077
1659817,Masitinib,3.060419719,2.85492329
906824,QL-XII-47,-0.893687559,-0.508586926
1298157,Obatoclax Mesylate,-0.945657464,-1.662166647
906862,Palbociclib,1.881866957,1.23006727
909248,NU7441,3.422198497,2.532513122
908446,Nutlin-3a (-),4.024169516,3.52272736
930297,Pictilisib,3.002109863,2.401862003
908440,FMK,3.834445096,4.081033048
907073,Imatinib,2.594378114,2.084624507
1331048,Bosutinib,0.361910582,1.362903718
908443,Tivozanib,-0.368527332,0.035006196
753555,PD0325901,-2.871540753,-1.910177218
909702,Gefitinib,1.106529865,0.76308499
909248,WH-4-023,1.613133886,2.301276766
907048,Dacinostat,-2.76868237,-2.909987847
688006,AS601245,3.666968226,3.558708358
949173,T0901317,5.289467338,4.283993004
687590,AS601245,3.306126562,3.98222366
946373,S-Trityl-L-cysteine,4.797079692,4.445313908
753586,PFI-1,4.372223199,2.412440459
907295,Cetuximab,4.553506225,6.322472433
908482,NU7441,2.238000944,2.808138094
905970,EHT-1864,5.071340875,5.301840681
907285,GSK690693,4.822041557,4.078185351
1327768,GSK319347A,3.554770023,3.279877301
683665,GNF-2,2.41833089,2.335897291
909248,Entinostat,-0.76279989,0.304376332
753578,PHA-793887,5.152925053,5.266304044
924100,VX-11e,0.500463425,2.77830471
910947,QS11,1.65775672,0.931167974
910916,PLX-4720,4.482797727,3.328064607
909731,Parthenolide,2.015928285,2.639005861
688006,KU-55933,4.82122849,4.279610799
908135,Obatoclax Mesylate,1.742542806,1.338944307
1287706,NU7441,1.86758426,1.549928931
1240122,Luminespib,-1.963312805,-2.915654008
910698,WZ3105,2.306633791,2.552927712
906841,JNK-9L,1.417542985,-0.443510077
1240150,GSK429286A,5.376870711,4.399146985
905950,OSI-027,2.222394252,0.095396248
753616,Seliciclib,3.253988394,4.076429276
909702,Bexarotene,3.822263844,2.656139693
1290807,PI-103,-0.918434489,-0.191463652
1240222,Masitinib,2.862435677,3.696316963
908158,BAY-61-3606,-0.83208368,-0.566940997
908144,VX-11e,3.25192748,3.181554034
1299081,Axitinib,3.109599161,2.595956347
906830,Avagacestat,5.183948067,5.031162147
909716,SNX-2112,0.817298196,0.591928075
908126,XMD14-99,4.285976787,3.537824842
949093,GSK1070916,5.441079594,4.774904604
1290808,Obatoclax Mesylate,-1.447002961,-2.05792262
910704,MK-2206,-0.971563198,-0.265059517
905983,Ruxolitinib,4.015059983,3.552731708
906863,Olaparib,4.094028103,3.044357365
687514,JQ1,-0.191631423,-0.233388752
1298219,PD173074,3.799795217,3.149132349
687562,Quizartinib,2.154585525,2.075851499
930299,AKT inhibitor VIII,1.154503219,3.639155472
949168,Belinostat,1.628238246,0.850788657
949164,Vorinostat,-0.428141532,-0.192419189
1480359,KU-55933,5.058699048,5.164736618
688031,CP466722,2.199063432,3.145657536
688121,PLX-4720,2.277952947,3.21703884
930298,Linifanib,3.161093754,3.313160689
924239,CAY10603,-0.135365901,-0.740216182
910916,Nilotinib,1.986498241,2.331167506
909750,SB590885,3.677244546,3.966672973
908455,SB-505124,4.17680486,4.078244059
1240208,Rucaparib,2.072026159,3.153665622
910704,AZD6482,2.327713326,1.422331355
1331045,KIN001-270,4.483050735,4.068099156
910704,NVP-BHG712,4.046380221,3.805432885
909732,Avagacestat,4.571840742,4.673516004
684055,Salubrinal,3.679083156,3.865843939
910942,Bosutinib,2.719108834,1.008348208
1327766,LFM-A13,4.473195687,4.100777043
1240210,AZD6482,1.901299481,2.539163068
1299062,VX-11e,0.099938732,0.132332168
1480359,EHT-1864,4.462285618,5.015731332
906805,Enzastaurin,3.149255169,0.875033378
753566,PF-562271,1.486024149,1.205767157
1299052,Pazopanib,4.365114398,4.516324051
687777,TW 37,0.024923563,0.547555302
1240172,Cetuximab,6.902494599,6.072362505
910932,Linsitinib,3.418863943,2.662697034
1290810,KIN001-270,6.031226766,6.021359927
909250,TW 37,-0.263591454,-0.282530612
1479995,Motesanib,1.427209505,2.616578502
909754,Luminespib,-2.078316209,0.04331691
905967,Embelin,6.870886963,5.895624543
753565,Cetuximab,6.562926525,6.32250019
908447,Linsitinib,-0.497380493,-0.406909208
908474,I-BET-762,5.999017314,5.590661396
1240184,ZSTK474,2.688826422,1.781484372
1240146,FH535,1.027090118,2.214039077
908125,AR-42,-0.874522781,-0.653441154
753545,CHIR-99021,3.53040629,2.59529656
909778,Omipalisib,-4.403514417,-4.329576253
924102,CAY10603,0.193020058,-0.208606941
907172,Dasatinib,-2.152572353,-2.388377108
722066,BIX02189,4.529609207,4.089230031
683667,SNX-2112,-2.357726605,-0.246801149
910903,AKT inhibitor VIII,2.947915694,2.137235285
905950,Luminespib,-4.000414503,-3.600166524
1503361,Vismodegib,4.531246393,4.636650213
1290795,BMS-345541,2.898113556,2.764114374
971773,Masitinib,2.732239483,2.50212312
910943,Lenalidomide,5.068922556,4.869848858
946356,JQ1,1.044687717,-0.365827756
1240184,NG-25,2.7156183,2.489615904
905940,XMD8-85,2.708468968,2.791178666
713899,TW 37,-0.813129539,-1.107881337
909194,Tozasertib,0.990830688,0.868387484
910549,Trametinib,-0.964924796,-1.202537088
1240173,PIK-93,1.511388249,2.364374008
908144,Lenalidomide,4.138491271,4.045790687
1240201,QL-XII-47,0.586877485,0.611602677
753582,NSC-207895,3.167455812,3.2197055
1240183,ZSTK474,0.604005299,0.392075332
908159,Tivozanib,-0.490779551,-0.179261888
908451,A-443654,-0.728944654,-0.12333019
1330987,Rucaparib,3.094395317,2.836217613
1290768,Pazopanib,3.162325635,2.453060847
1298358,Selumetinib,3.349239942,1.90168317
908450,UNC0638,3.292390413,3.721068561
1298357,Ponatinib,0.05592447,0.785278991
909780,(5Z)-7-Oxozeaenol,0.189408546,-0.175335221
905984,BMS-345541,2.615601349,2.433447532
949168,CAY10603,2.404722473,1.387479069
1240192,CHIR-99021,2.340190574,3.511124588
906873,YM201636,3.970957905,3.728669378
1240121,BAY-61-3606,4.977828452,4.333674043
908151,WH-4-023,0.89925943,2.011662022
909975,Trametinib,0.274657048,-0.728387176
753539,Omipalisib,-4.044037892,-4.136290492
906861,Sunitinib,0.181837329,1.103310394
713869,Motesanib,2.780230031,2.140504744
1240212,AS601245,1.405786074,1.672228436
907790,Talazoparib,2.941928237,2.577721805
1240201,GSK429286A,5.413542201,4.867609119
753564,Motesanib,2.832304333,2.779126865
905944,PIK-93,2.953849111,3.024539924
753622,Talazoparib,2.078770185,1.829093565
909735,Embelin,1.489593288,2.238518752
1240207,Dacinostat,-2.575639977,-1.236734376
1330982,Y-39983,1.849091306,1.123338839
687798,WZ3105,1.95589527,2.292544289
909771,NPK76-II-72-1,1.361889105,0.745872676
906841,Belinostat,5.625767181,3.402980416
1247871,CP466722,0.582368162,-0.236652561
905957,UNC1215,2.707826622,2.791546879
1330995,CP724714,4.63954016,4.366786711
908451,PD0325901,-5.325807671,-4.359853813
1299050,XAV939,0.347893175,3.219402873
946361,YM201636,1.665215557,1.450466634
908159,Parthenolide,1.829011522,1.468628097
724834,Bexarotene,2.243930676,2.885639501
946367,Quizartinib,0.2117869,0.682615154
1240208,Ponatinib,1.769599974,1.035704442
909784,NG-25,2.587518637,2.168747858
907050,AR-42,-0.815010521,-1.409574902
1240210,KU-55933,2.577419178,3.271318492
905964,KIN001-260,3.316983819,2.952495393
909905,Ruxolitinib,4.425903982,4.107607043
1327766,Alectinib,3.571215574,2.977768729
687586,PF-4708671,3.8229676,3.545388322
907273,VX-11e,3.635090387,2.637614806
1503368,TAK-715,2.48339951,1.527179907
907791,PHA-793887,0.349007764,0.851283006
753564,Crizotinib,3.154630985,2.714383962
753535,SNX-2112,-1.732076572,-2.097158707
1303912,EHT-1864,5.880215099,4.401987558
908151,BMS-754807,0.646665475,1.000505191
910544,CMK,1.774780507,3.006497718
1240183,Temsirolimus,-2.167907,-1.677297536
749716,Parthenolide,4.910316949,3.546732951
1659823,KIN001-270,5.660629538,4.99875299
749711,SN-38,-3.337334876,-2.735154633
713885,QL-XI-92,4.870783761,4.003773595
713885,UNC1215,1.465944979,1.955048797
908470,OSU-03012,2.907226774,2.311222824
753581,TGX221,3.679408628,4.011977947
688011,KIN001-244,3.156397131,3.8923607
949173,BX-912,2.231270427,2.256087119
949165,Y-39983,3.830250805,3.717310526
949174,NPK76-II-72-1,2.470483796,2.044201122
1298160,XMD14-99,5.617457204,5.281943407
910704,Elesclomol,-4.393450882,-4.395573697
910916,SGC0946,1.717448296,1.475186175
906817,WHI-P97,5.357678913,4.558423924
905975,AZD7762,-1.788959263,-0.062202361
909729,I-BET-762,4.3492461,3.816576803
1240184,Obatoclax Mesylate,-0.177997829,-0.809758262
713899,AT-7519,1.808605038,0.113451473
946356,TAK-715,2.430692687,3.481770692
910784,LFM-A13,3.980115338,4.754026738
907173,XMD13-2,3.611947481,4.39810744
908449,OSI-930,4.907363137,4.460917161
949165,TW 37,-1.537346023,-1.269644269
924186,Refametinib,0.639162423,1.083179148
1327766,Daporinad,-5.983867353,-5.658020199
909770,Quizartinib,2.400728378,2.380356774
910554,MK-2206,2.802343709,3.61349943
909716,Camptothecin,-3.413100473,-4.334499232
907050,Enzastaurin,2.61222995,2.76204167
910936,QL-XII-47,1.279462998,2.426408247
909755,Serdemetan,4.491789353,3.911840633
906853,Enzastaurin,5.878386314,4.136617289
1240184,KIN001-244,3.50847807,3.220743572
909703,WH-4-023,2.995939404,2.551966034
910850,Palbociclib,2.707565016,2.611575812
749711,Temsirolimus,-1.019613314,-0.433056897
688011,BMS-345541,3.327807914,2.948622153
1240141,Masitinib,5.709743886,5.154521954
906793,Cetuximab,5.942849434,5.063413603
753575,SB216763,5.064582109,5.106632117
946360,OSU-03012,3.12268191,2.751564417
949090,SGC0946,2.731382202,2.516713357
906870,Tipifarnib,-0.933753784,0.034708973
1503364,Veliparib,3.294801362,3.750664903
753616,Veliparib,3.872032821,3.984776097
906873,SNX-2112,1.263324496,-0.189555649
908473,PF-562271,3.795507584,3.295727422
946358,Luminespib,-4.358055181,-3.719402723
1290730,Pazopanib,4.793315269,3.980860362
1240166,I-BET-762,3.783236673,3.223501119
1503368,SB52334,4.249940275,2.392371975
687815,Fedratinib,3.569800691,3.571872413
1240140,Palbociclib,-0.28759594,0.54574494
905933,Navitoclax,1.59406982,1.710874375
687802,NU7441,3.520042768,2.491645621
907058,Linifanib,2.605084303,2.175392155
909718,AKT inhibitor VIII,1.411010822,2.082504885
687983,Vismodegib,5.34553942,4.873880536
925345,Etoposide,1.036395549,1.284995286
906795,KU-55933,2.942229145,3.70699343
909976,WZ-1-84,4.4745553,3.926336545
910916,TW 37,-1.832604452,-1.340064387
909708,GSK690693,3.97336517,3.959935333
924247,Pictilisib,1.310588567,0.225920125
909738,TPCA-1,2.215833226,2.129650435
906831,Fedratinib,1.027920379,1.37561592
753539,GSK429286A,2.299631842,4.536989685
949176,Rucaparib,1.309937622,2.678637304
753592,PFI-1,2.546135785,1.780453055
905935,Bryostatin 1,-3.218193064,-2.589170649
909700,Bosutinib,1.789197077,2.160479148
1330933,Crizotinib,2.048900447,1.38786153
753612,(5Z)-7-Oxozeaenol,1.861211148,2.075395593
909759,GW441756,3.25984075,3.27896991
687812,Amuvatinib,5.572986666,3.414115982
909724,OSI-930,4.164229357,4.00783303
907268,Avagacestat,4.541655358,4.533077388
908445,Luminespib,-2.269726329,-0.539028267
724872,CUDC-101,-0.613418039,-0.695979984
1240131,Enzastaurin,4.345646256,4.514706271
907322,Amuvatinib,3.689210864,3.856207264
905942,Linsitinib,3.559894059,2.570395859
753577,WH-4-023,-2.213988931,-1.967223996
946354,Nutlin-3a (-),3.182987585,3.304115022
1240121,NSC-87877,5.653413883,5.022425248
924244,Bicalutamide,2.900496257,2.950646958
687780,DMOG,7.478605942,6.794581328
688027,Fedratinib,2.120032674,2.340973427
905945,UNC1215,3.266928672,2.949792624
906696,KIN001-266,2.79990451,2.701943315
924105,JW-7-24-1,-0.26724411,-0.323187722
749710,Dabrafenib,5.439416616,4.260463953
1240196,Cabozantinib,2.144385353,2.823005166
949173,SNX-2112,1.077871129,0.285814968
687802,Talazoparib,3.099987296,2.022225248
1298348,TAK-715,5.367826273,4.240470635
910694,PD0325901,0.713632273,-0.062960158
909704,GW-2580,5.672507426,5.397304707
909703,TAK-715,2.898687124,2.530722902
